title,href,price,property_type
2 Bed Flat in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/3-cocomo-complex/424-long-avenue/T4456416,R 580 000,Flat
Studio Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/00-benguela/321-york/T4212523,R 580 000,Apartment
2 Bed Apartment in Cresta,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/cresta/T4500308,R 580 000,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/24-pied-a-terre/436/T4463333,R 580 000,Townhouse
2 Bed Duplex in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4416842,R 580 000,Duplex
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4098175,R 580 000,Apartment
2 Bed Apartment in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/1-beverley-view/8-sirdar-street/T4198642,R 585 000,Apartment
2 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4543530,R 585 000,Apartment
2 Bed House in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T1767561,R 585 000,House
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/109-the-base/323-surrey-ave/T4209744,R 589 900,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/1-the-base/323-surrey-ave/T4044834,R 589 900,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4218613,R 589 900,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/1-the-base/1-surrey-avenue/T4178361,R 589 900,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4460069,R 589 900,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/14-cypress/456-cypress-avenue/T4040258,R 590 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T3814906,R 550 000,Apartment
2 Bed House in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4416823,R 550 000,House
Studio Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4453148,R 550 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4366283,R 550 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4303146,R 550 000,Apartment
Studio Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4268445,R 550 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4509748,R 558 999,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4118369,R 558 999,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4496261,R 559 999,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/47-colorado/38-basil-street/T4502834,R 560 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/0001-paladino-villas/431-long-avenue/T4259685,R 560 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4397544,R 560 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/347-surrey-avenue/T4092869,R 560 000,Apartment
1 Bed Simplex in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/T4496426,R 560 000,Simplex
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4492811,R 560 000,Apartment
4 Bed Duplex in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4123939,R 565 000,Duplex
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4118378,R 568 999,Apartment
3 Bed Apartment in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4511121,R 570 000,Apartment
2 Bed Townhouse in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4509096,R 575 000,Townhouse
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4543717,R 575 000,Townhouse
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/30-la-surrey/359-surrey-avenue/T4357002,R 850 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/113-fern-valley/450-vale-road/T4476855,R 850 000,Apartment
2 Bed House in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/18-ss-robin-village/6-marie-street/T4206994,R 850 000,House
4 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/5-hillside-close/22-george-street/T4156947,R 850 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/217-fern-valley/450-vale-avenue/T4147219,R 850 000,Apartment
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/18-la-surray/359-surrey-avenue/T4357680,R 850 000,Apartment
3 Bed Townhouse in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4509117,R 850 000,Townhouse
3 Bed Townhouse in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4503657,R 850 000,Townhouse
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4480288,R 850 000,Apartment
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T3831450,R 850 000,Apartment
2 Bed Simplex in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4458401,R 850 000,Simplex
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4329518,R 850 000,Apartment
3 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4306862,R 850 000,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4271063,R 850 000,Townhouse
1 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4471467,R 850 000,Apartment
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4305960,R 850 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4508657,R 850 000,Apartment
2 Bed Duplex in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4160705,R 850 000,Duplex
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4484767,R 859 999,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/9-439-on-long/439-long-avenue/T4534944,R 860 000,Townhouse
2 Bed Apartment in Cresta,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/cresta/17-motswiri/39-judges-avenue/T4376109,Sold,Apartment
3 Bed Duplex in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/1-welwitschia/18-24-kings-avenue/T4259691,R 590 000,Duplex
2 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4535179,R 590 000,Apartment
3 Bed Townhouse in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4525966,R 590 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4503613,R 590 000,Apartment
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/3-brenda-heights/61-lords-avenue/T4482206,R 595 000,Townhouse
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/3-pine-wood/43-princesses-avenue/T4464032,Sold,Townhouse
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/404-dover-towers/dover-street/T4201913,R 595 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/0-nottinghill/bottlebrush/T4358912,R 595 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4513071,R 595 000,Apartment
2 Bed Apartment in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4446288,R 595 000,Apartment
2 Bed Apartment in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4407568,R 595 000,Apartment
2 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4165520,R 595 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T3887235,R 595 000,Apartment
2 Bed Duplex in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4337488,R 595 000,Duplex
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4154367,R 595 000,Apartment
2 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/3-aandrus/45-lords-avenue/T4463851,R 598 000,Townhouse
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/102-ss-alpha-heights/316-main-avenue/T4107453,R 599 000,Apartment
1 Bed Apartment in Darrenwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/darrenwood/123-ss-stonecrest/331-republic-road/T4503545,R 599 000,Apartment
2 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/3-robin-view/84-duchesses-avenue/T4453294,R 599 000,Apartment
1 Bed Apartment in Cresta,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/cresta/9-constantia/2a-ann/T4454783,R 599 000,Apartment
1 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4441182,R 599 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4284726,R 599 000,Apartment
2 Bed Apartment in Bordeaux,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/bordeaux/T4227121,R 599 000,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4131383,R 599 000,Townhouse
1 Bed Apartment in Bordeaux,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/bordeaux/T4122051,R 599 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4375051,R 599 000,Apartment
1 Bed Apartment in Oerderpark,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/bordeaux/23-river-park/418-jan-smuts-avenue/T4378021,R 599 995,Apartment
2 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/25-robin-glen-village/72-princes-avenue/T4456507,R 600 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/200-silveroaks/296-oak-avenue/T2951791,R 600 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/bruswood/45-west-avenue/T4346038,R 600 000,Apartment
2 Bed Duplex in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/10-windsor-castle/1-queens-avenue/T4259493,R 600 000,Duplex
2 Bed Apartment in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/0011-beverley-view/8-sirdar-street/T4248635,R 600 000,Apartment
1 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/324-pine-avenue/T4489557,R 600 000,Townhouse
2 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/9-de-hoek/2-republic-road/T4425486,R 600 000,Apartment
1 Bed House in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4540276,R 600 000,House
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4507202,Sold,Apartment
2 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4334368,R 600 000,Townhouse
2 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4303166,R 600 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4394033,R 600 000,Apartment
2 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4509105,R 800 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/7-strathfern/332-surrey-avenue/T4451678,R 800 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/70-ss-pied-a-terre/436-long-avenue/T4323753,R 800 000,Apartment
3 Bed Townhouse in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/17-sun-village/12-premiers-avenue/T4182540,R 800 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4232849,R 800 000,Apartment
2 Bed Simplex in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4259700,R 810 000,Simplex
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4501237,R 820 000,Apartment
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4540577,R 820 000,Apartment
3 Bed House in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4205755,R 820 000,House
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/156-macarthur-park/1b-macarthur-avenue-avenue/T4489561,R 825 000,Apartment
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/00-ridge-place/94-bram-fisher-drive/T4323382,R 829 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4303338,R 829 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4096510,Sold,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4394461,R 830 000,Apartment
