,Title,Href
15088,2 Bed Apartment in Northgate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northgate/T4394028
15089,9 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4480612
15090,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/00-tirong-duke-street/T4514771
15091,2 Bed Apartment in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4406153
15092,2 Bed House in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4302077
15093,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4465145
15094,3 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4506165
15095,3 Bed House in Northgate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northgate/T4472437
15096,3 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4330822
15097,3 Bed House in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4219569
15098,21.4 ha Farm in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/23-jukskeidrift-road/T4144485
15099,3 Bed Cluster in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/16-sect-16-of-plan-3321996-known-as-fernwood/605-maple-drive/T4428007
15100,3 Bed House in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/43-rolo-street/T4417172
15101,4 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/750a-gold-crest-estate/14-4th-road-goldcrest-estate/T4364128
15102,1 Bed Apartment in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/80-wentworth/209-jackal-creek-golf-estate/T4069491
15103,2 Bed Apartment in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/T4438593
15104,4 Bed Townhouse in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/T4306419
15105,4 Bed House in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/T4258577
15106,4 ha Farm in Farmall,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/farmall/T4160712
15107,63.4 ha Land available in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/r374-krugersdorp/T4123303
15108,3000 m² Land available in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4438726
15109,3 Bed Townhouse in Noordhang,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/noordhang/T4304967
15110,1 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/3-ss-via-ticino/114-hornbill-road/T4505958
15111,2 Bed Apartment in Witkoppen,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/117-ss-craigavon-park/22-elm-road/T4488032
15112,2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/435-sparrow-view/4-sparrow-close/T4438823
15113,1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/10000121-montego/1-sunset-avenue/T4505243
15114,3 Bed House in Bloubosrand,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/bloubosrand/1-rooiwal-place/T4496288
15115,3 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/187-ss-the-lombardy-2/17-lombardy-road/T4486755
15116,2 Bed Simplex in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/36-douglasdale-retirement-village/28-galloway/T4471342
15117,3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/f232-mont-tremblant-nb/f232-mont-tremblant/T2992277
15118,3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/b33-mont-tremblant-nb/b33-mont-tremblant/T2992760
15119,3 Bed Simplex in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/52-douglasdale-retirement-village/28-galloway/T4471346
15120,4 Bed House in Dainfern Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/1490-epping-drive/T3909391
15121,2 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4466639
15122,3 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4310379
15123,2 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4478726
15124,2 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4335420
15125,3 Bed Cluster in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4341543
15126,1 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/314-the-paddocks/3437-williamnichol-drive/T4132215
15127,1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/0s-ashwood-manor/15-holkam-road/T4421890
15128,1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/221-montserrat/16-white-hills-boulevard/T4360246
15129,2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/8-greenwich-village/131-holkam-road/T4260258
15130,1 Bed Townhouse in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/tinza/95-forest-drive/T4459910
15131,2 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/d4-terra-nova/00-valley-road/T4460130
15132,2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/1-3-westwood-way/1-estelle-road/T4458249
15133,2 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/bv312-birchwood-village/1-birchwood-ave/T3316475
15134,1 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/19-palm-view-nb/19-richard-road/T3275133
15135,2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/41-st-peters-place/36-wroxham-road/T4414406
15136,2 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/215-maroela-view/4-poplar-avenue-craigavon/T4445920
15137,2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/w1-lavender-lane/1-estelle-road/T4468727
15138,2 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/202-maroela-view/4-poplar-avenue-craigavon/T4445881
15139,2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/175-the-quails/138-holkam-road/T3971919
15140,2 Bed Townhouse in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/19-rivendale-estate/0b-randa-road/T11121
15141,3 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/00-quarrywood/13-the-straight/T4445411
15142,3 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/197-cedar-acres-estate-nb/197-cedar-arces/T2870347
15143,3 Bed House in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/60-woodland-view/00-spitfire/T4441156
15144,3 Bed House in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/0-andaluccia/1-mungai-road/T4495387
15145,4 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/30-vachellia/11-broadacres-drive/T4252833
15146,3 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/27-maroela-view/4-poplar-avenue-craigavon/T4470435
15147,4 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/25-maroela-view/4-poplar-avenue-craigavon/T4470458
15148,3 Bed House in Maroeladal,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/44-mont-tremblant-nb/44-inchanga-road/T3431605
15149,4 Bed House in Kengies,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/kengies/16-weaver-creek/31-frederick-rd/T3929583
15150,3 Bed Cluster in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/100-cedar-lakes/T4324043
15151,3 Bed House in Dainfern Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern-ridge/8-almiera-crescent/T4225759
15152,4 Bed House in Fourways Gardens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways-gardens/22-soetdoring-way/T4387389
15153,4 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/a64-mont-tremblant-estate-nb/a64-mont-tremblant-estate/T2994957
15154,5 Bed House in Dainfern Valley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern-valley/491911-augustus-way/T4410470
15155,6 Bed House in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/6140-views-lane/T4340259
15156,3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/30-sierra-estate/56-dennis-road/T4193572
15157,3 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/002-mulbarton-gardens/34-mulbarton-road/T4063227
15158,4 Bed House in Dainfern Valley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern-valley/1870-tarascon-street/T4191440
15159,1 Bed Apartment in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/28-joshua-village/T4279036
15160,2 Bed Duplex in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/1-stonewood/3-macbeth/T4437257
15161,1 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/steyn-city/2-central-lane/T4102346
15162,4 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/434-broadacres-country-estate-broadacres-drive/T4456858
15163,2 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/steyn-city/2-central-lane/T4102429
15164,3 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/steyn-city/14-central-lane/T4102790
15165,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/0-the-boundary/1-dennis-avenue/T3600792
15166,2 Bed Apartment in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/27-joshua-village/T4339866
15167,2 Bed Apartment in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4468711
15168,2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4421400
15169,1 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4437772
15170,1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4096532
15171,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4451589
15172,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4444978
15173,2 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T4515241
15174,1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4499522
15175,2 Bed Apartment in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4463119
15176,2 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T4445785
15177,2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4263305
15178,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4504169
15179,3 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T4514993
15180,2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T3962525
15181,3 Bed Townhouse in Jukskei Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/jukskei-park/T4137679
15182,2 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4443985
15183,3 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4480772
